item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,ljt_eligibility,candidate_id,sentence_text,syntactic_frame,rationale,known_risks,approach_label,llm_draft_version
uvlt_4k_t09_i01,adjacent,4K,adjective,beside,appropriate,NA,,routine,eligible,1,The shop is adjacent to the bank.,SVC-PP,beside sense forced by 'shop is adjacent to bank' (+physical),bleeds into selectional. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i01,adjacent,4K,adjective,beside,appropriate,NA,,routine,eligible,2,His office is adjacent to mine.,SVC-PP,beside sense forced by +physical 'office' + 'adjacent to mine',,office-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i01,adjacent,4K,adjective,beside,appropriate,NA,,routine,eligible,3,The park sits adjacent to school.,SV-PP,beside sense forced by +physical 'park' + 'adjacent to school',,park-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i01,adjacent,4K,adjective,beside,inappropriate,a_selectional,b_collocation,routine,eligible,1,The shop is adjacent to the dream.,SVC-PP,adjacent to + 'dream' (-physical) non-collocate; adjacent to + physical location standard,bleeds into selectional. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i01,adjacent,4K,adjective,beside,inappropriate,a_selectional,b_collocation,routine,eligible,2,His office is adjacent to thunder.,SVC-PP,'adjacent to thunder' non-collocate; adjacent to + physical-location standard,,prep-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i01,adjacent,4K,adjective,beside,inappropriate,a_selectional,b_collocation,routine,eligible,3,The park sits adjacent to sadness.,SV-PP,'adjacent to sadness' non-collocate; adjacent to + physical-place/building standard,,prep-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i02,sane,4K,adjective,not crazy,appropriate,NA,,routine,eligible,1,The doctor said he was sane.,SVO-complement,not-crazy sense forced by 'doctor said he was',ungrammatical coordination. Revise.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i02,sane,4K,adjective,not crazy,appropriate,NA,,routine,eligible,2,The patient seemed sane at last.,SV-AdjP-PP,not-crazy sense forced by +human 'patient' + 'seemed sane',,patient-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i02,sane,4K,adjective,not crazy,appropriate,NA,,routine,eligible,3,No sane person would refuse help.,SVO,not-crazy sense forced by 'no sane person would refuse help',,person-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i02,sane,4K,adjective,not crazy,inappropriate,a_selectional,a_selectional,routine,eligible,1,The doctor said he was sane bread.,SVO-complement,sane + 'bread' — sane requires +mind_capable; 'bread' -mind,ungrammatical coordination. Revise.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i02,sane,4K,adjective,not crazy,inappropriate,a_selectional,a_selectional,routine,eligible,2,The tomato seemed sane at last.,SV-AdjP-PP,sane requires +mind-capable subject; 'tomato' is -sentient/-minded,,mind-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i02,sane,4K,adjective,not crazy,inappropriate,a_selectional,a_selectional,routine,eligible,3,No sane chair would refuse help.,SVO,sane requires +mind-capable head; 'chair' is -sentient,,mind-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i03,swift,4K,adjective,quick,appropriate,NA,,routine,eligible,1,The swift horse won the race.,SVO,quick sense forced by 'swift horse' + 'won race',bleeds to selectional (idea can't win race). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i03,swift,4K,adjective,quick,appropriate,NA,,routine,eligible,2,They took swift action against crime.,SVO-PP,quick sense forced by 'took swift action against crime',,action-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i03,swift,4K,adjective,quick,appropriate,NA,,routine,eligible,3,He gave a swift reply tonight.,SVO-temporal,quick sense forced by 'gave a swift reply tonight',,reply-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i03,swift,4K,adjective,quick,inappropriate,a_selectional,b_collocation,routine,eligible,1,The swift idea won the race.,SVO,swift + 'idea' non-collocate (swift reply/action/response/movement/horse/river standard),bleeds to selectional (idea can't win race). Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i03,swift,4K,adjective,quick,inappropriate,a_selectional,b_collocation,routine,eligible,2,They took swift thunder against crime.,SVO-PP,'swift thunder' non-collocate; swift + action/response/reply/movement/river/horse standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t09_i03,swift,4K,adjective,quick,inappropriate,a_selectional,b_collocation,routine,eligible,3,He gave a swift rainbow tonight.,SVO-temporal,'swift rainbow' non-collocate; swift + agent/action head standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i01,credible,4K,adjective,believable,appropriate,NA,,routine,eligible,1,His story seemed credible at first.,SVC,believable sense forced by 'story' (+proposition) + 'seemed',could be mod-N selectional. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i01,credible,4K,adjective,believable,appropriate,NA,,routine,eligible,2,Her evidence looked very credible tonight.,SVC-temporal,believable sense forced by +proposition 'evidence' + 'looked' + 'tonight',,evidence-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i01,credible,4K,adjective,believable,appropriate,NA,,routine,eligible,3,He made a credible witness today.,SVC-temporal,believable sense forced by +human 'witness' + 'today',,witness-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i01,credible,4K,adjective,believable,inappropriate,a_selectional,a_selectional,routine,eligible,1,His pizza seemed credible at first.,SVC,"'pizza' (+food) + 'credible' is oddness of modifier-head pair, but pizza can't be credible",could be mod-N selectional. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i01,credible,4K,adjective,believable,inappropriate,a_selectional,a_selectional,routine,eligible,2,Her pancake looked very credible tonight.,SVC-temporal,credible (+proposition/+testimony head) + 'pancake' (+food -proposition) violates selection,,proposition-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i01,credible,4K,adjective,believable,inappropriate,a_selectional,a_selectional,routine,eligible,3,He made a credible chair today.,SVC-temporal,credible requires +truth-evaluable head; 'chair' is -evaluable-claim,,proposition-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i02,greasy,4K,adjective,oily,appropriate,NA,,routine,eligible,1,The greasy food made her sick.,SVO,oily sense forced by 'food' + 'made her sick',synesthesia rescue risk. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i02,greasy,4K,adjective,oily,appropriate,NA,,routine,eligible,2,The greasy pan needed careful washing.,SVO,oily sense forced by +substance 'pan' + 'needed careful washing',,pan-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i02,greasy,4K,adjective,oily,appropriate,NA,,routine,eligible,3,He wiped his greasy hands carefully.,SVO-adv,oily sense forced by +substance 'hands' + 'wiped carefully',,hand-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i02,greasy,4K,adjective,oily,inappropriate,a_selectional,a_selectional,routine,eligible,1,The greasy sound made her sick.,SVO,greasy requires +substance/+tactile; 'sound' is -substance,synesthesia rescue risk. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i02,greasy,4K,adjective,oily,inappropriate,a_selectional,a_selectional,routine,eligible,2,The greasy promise needed careful washing.,SVO,greasy requires +substance/+physical-surface; 'promise' is -substance abstract,,substance-violation,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i02,greasy,4K,adjective,oily,inappropriate,a_selectional,a_selectional,routine,eligible,3,He wiped his greasy opinions carefully.,SVO-adv,greasy requires +substance; 'opinions' are -substance abstract,,substance-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,appropriate,NA,,routine,eligible,1,The abnormal test result surprised her.,SVO,unusual sense forced by 'test result' medical context,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,appropriate,NA,,routine,eligible,2,Doctors noticed the abnormal heart rate.,SVO,unusual sense forced by 'doctors noticed the abnormal heart rate',,heart-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,appropriate,NA,,routine,eligible,3,Her abnormal test results worried everyone.,SVO,unusual sense forced by 'abnormal test results worried everyone',,results-frame,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,inappropriate,a_selectional,b_collocation,routine,eligible,1,The abnormal sunset surprised her.,SVO,abnormal + 'sunset' non-collocate (abnormal behavior/result/growth/level/cell/reading standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,inappropriate,a_selectional,b_collocation,routine,eligible,2,Doctors noticed the abnormal rainbow rate.,SVO,'abnormal rainbow rate' non-collocate; abnormal + behavior/result/growth/level/cell/reading/rate standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,inappropriate,a_selectional,b_collocation,routine,eligible,3,Her abnormal thunder results worried everyone.,SVO,'abnormal thunder' non-collocate; abnormal + measurable-biological-or-clinical indicator standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,appropriate,NA,,routine,eligible,1,His mustache was long and black.,SVC,upper-lip-hair sense forced by 'long and black',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,appropriate,NA,,routine,eligible,2,His thick black mustache looked neat.,SVC,upper-lip-hair sense forced by 'thick black mustache looked neat',,thick-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,appropriate,NA,,routine,eligible,3,The old man trimmed his mustache.,SVO,upper-lip-hair sense forced by 'old man trimmed his mustache',,trim-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,inappropriate,a_selectional,a_selectional,routine,eligible,1,His mustache was long and angry.,SVC,mustache (-animate body part) + 'angry' (+sentient) violates animacy of predicate,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,inappropriate,a_selectional,a_selectional,routine,eligible,2,His thick black mustache laughed neat.,SVC,mustache (-animate body feature) + 'laughed' requires +animate subject,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,inappropriate,a_selectional,a_selectional,routine,eligible,3,The old man trimmed his hungry mustache.,SVO,mustache (-animate) + 'hungry' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i02,paradise,5K,noun,perfect place,appropriate,NA,,routine,eligible,1,This island feels like a paradise.,SVC,perfect-place sense forced by 'island feels like',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i02,paradise,5K,noun,perfect place,appropriate,NA,,routine,eligible,2,Tourists called the beach their paradise.,SVOC,perfect-place sense forced by 'tourists called the beach their paradise',,beach-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i02,paradise,5K,noun,perfect place,appropriate,NA,,routine,eligible,3,Her garden feels like a paradise.,SV-PP,perfect-place sense forced by +physical 'garden' + 'feels like',,garden-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i02,paradise,5K,noun,perfect place,inappropriate,a_selectional,a_selectional,routine,eligible,1,This island feels like a sleeping paradise.,SVC,paradise (+place) + 'sleeping' (+animate) violates animacy,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i02,paradise,5K,noun,perfect place,inappropriate,a_selectional,a_selectional,routine,eligible,2,Tourists called the beach their laughing paradise.,SVOC,paradise (-animate place) + 'laughing' requires +animate modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i02,paradise,5K,noun,perfect place,inappropriate,a_selectional,a_selectional,routine,eligible,3,Her garden feels like a hungry paradise.,SV-PP,paradise (-animate place) + 'hungry' requires +animate head noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i03,pastry,5K,noun,small baked food,appropriate,NA,,routine,eligible,1,She baked a sweet pastry today.,SVO,baked-food sense forced by 'baked a sweet',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i03,pastry,5K,noun,small baked food,appropriate,NA,,routine,eligible,2,He bought two warm fresh pastries.,SVO,baked-food sense forced by 'bought two warm fresh pastries',,buy-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i03,pastry,5K,noun,small baked food,appropriate,NA,,routine,eligible,3,Each pastry smelled buttery and sweet.,SV-AdjP,baked-food sense forced by 'pastry smelled buttery and sweet',,smell-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i03,pastry,5K,noun,small baked food,inappropriate,a_selectional,a_selectional,routine,eligible,1,She baked a loud pastry today.,SVO,pastry (-audible) + 'loud' (+audible required),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i03,pastry,5K,noun,small baked food,inappropriate,a_selectional,a_selectional,routine,eligible,2,He bought two laughing fresh pastries.,SVO,pastry (-animate) + 'laughing' requires +animate modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t01_i03,pastry,5K,noun,small baked food,inappropriate,a_selectional,a_selectional,routine,eligible,3,Each pastry sang buttery and sweet.,SV-AdjP,pastry (-animate) + 'sang' requires +animate subject,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,appropriate,NA,,routine,eligible,1,She put flowers in the vase.,SVO-PP,flower-container sense forced by 'put flowers in',could slide to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,appropriate,NA,,routine,eligible,2,She filled the tall glass vase.,SVO,container sense forced by 'filled the tall glass vase',,fill-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,appropriate,NA,,routine,eligible,3,The empty vase stood on shelf.,SV-PP,container sense forced by 'empty vase stood on shelf',,empty-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,inappropriate,b_collocation,b_collocation,routine,eligible,1,She put flowers in the loud vase.,SVO-PP,vase + 'loud' non-collocate (tall/small/crystal/glass/empty/broken vase standard),could slide to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,inappropriate,b_collocation,b_collocation,routine,eligible,2,She filled the hungry glass vase.,SVO,'hungry vase' non-collocate; vase modifiers: tall/small/crystal/glass/empty/broken/flower standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,inappropriate,b_collocation,b_collocation,routine,eligible,3,The laughing vase stood on shelf.,SV-PP,'laughing vase' non-collocate; vase + material/size/color modifier standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,appropriate,NA,,routine,eligible,1,She played a beautiful chord softly.,SVO-adv,musical-notes sense forced by 'played a beautiful',bleeds to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,appropriate,NA,,routine,eligible,2,He struck a loud minor chord.,SVO,musical-notes sense forced by 'struck a loud minor chord',,minor-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,appropriate,NA,,routine,eligible,3,The final chord echoed through hall.,SV-PP,musical-notes sense forced by 'final chord echoed through hall',,final-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,inappropriate,b_collocation,b_collocation,routine,eligible,1,She played a talking chord softly.,SVO-adv,chord + 'talking' non-collocate (beautiful/major/minor/final/opening/sad chord standard),bleeds to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,inappropriate,b_collocation,b_collocation,routine,eligible,2,He struck a sleepy minor chord.,SVO,'sleepy chord' non-collocate; chord modifiers: beautiful/major/minor/final/opening/sad standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,inappropriate,b_collocation,b_collocation,routine,eligible,3,The hungry chord echoed through hall.,SV-PP,'hungry chord' non-collocate; chord + musical-property modifier standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,appropriate,NA,,routine,eligible,1,She drew a large rectangle carefully.,SVO-adv,shape sense forced by 'drew a large',bleeds to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,appropriate,NA,,routine,eligible,2,The rectangle on the wall looked perfect.,SV-AdjP,shape sense forced by 'rectangle on the wall looked perfect',,wall-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,appropriate,NA,,routine,eligible,3,She painted a small blue rectangle.,SVO,shape sense forced by 'painted a small blue rectangle',,paint-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,inappropriate,b_collocation,b_collocation,routine,eligible,1,She drew a talking rectangle carefully.,SVO-adv,rectangle + 'talking' non-collocate (large/small/long/thin/perfect/blue rectangle standard),bleeds to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,inappropriate,b_collocation,b_collocation,routine,eligible,2,The rectangle on the wall laughed perfect.,SV-AdjP,rectangle (-animate shape) + 'laughed' requires +animate subject,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,inappropriate,b_collocation,b_collocation,routine,eligible,3,She painted a small hungry rectangle.,SVO,'hungry rectangle' non-collocate; rectangle modifiers: large/small/long/thin/perfect/blue standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i01,lime,5K,noun,green fruit,appropriate,NA,,routine,eligible,1,He squeezed a fresh green lime.,SVO,green-fruit sense forced by 'squeezed a fresh green',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i01,lime,5K,noun,green fruit,appropriate,NA,,routine,eligible,2,She sliced a tiny fresh lime.,SVO,green-fruit sense forced by 'sliced a tiny fresh lime',,slice-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i01,lime,5K,noun,green fruit,appropriate,NA,,routine,eligible,3,The lime in her drink floated.,SV-PP,green-fruit sense forced by 'lime in her drink floated',,drink-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i01,lime,5K,noun,green fruit,inappropriate,a_selectional,a_selectional,routine,eligible,1,He squeezed a fresh talking lime.,SVO,lime (-animate fruit) + 'talking' (+animate),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i01,lime,5K,noun,green fruit,inappropriate,a_selectional,a_selectional,routine,eligible,2,She sliced a tiny laughing lime.,SVO,lime (-animate fruit) + 'laughing' requires +animate modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i01,lime,5K,noun,green fruit,inappropriate,a_selectional,a_selectional,routine,eligible,3,The hungry lime in her drink floated.,SV-PP,lime (-animate) + 'hungry' requires +animate head noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",appropriate,NA,,routine,eligible,1,The hum of the engine stopped.,SV,low-constant-sound sense forced by 'hum of the engine',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",appropriate,NA,,routine,eligible,2,The soft hum filled the room.,SVO,low-constant-sound sense forced by 'soft hum filled the room',,fill-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",appropriate,NA,,routine,eligible,3,Her hum grew louder after midnight.,SV-temporal,low-constant-sound sense forced by 'hum grew louder after midnight',,grow-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",inappropriate,a_selectional,a_selectional,routine,eligible,1,The hum of the engine cried.,SV,hum (-animate sound) + 'cried' (+animate),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",inappropriate,a_selectional,a_selectional,routine,eligible,2,The soft hum ate the room.,SVO,hum (-animate sound) + 'ate' requires +animate subject,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",inappropriate,a_selectional,a_selectional,routine,eligible,3,Her hum walked louder after midnight.,SV-temporal,hum (-animate sound) + 'walked' requires +animate subject,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,appropriate,NA,,routine,eligible,1,They cooked pork for the party.,SVO-PP,pig-meat sense forced by 'cooked pork for party',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,appropriate,NA,,routine,eligible,2,She grilled some tasty thick pork.,SVO,pig-meat sense forced by 'grilled some tasty thick pork',,grill-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,appropriate,NA,,routine,eligible,3,The pork on his plate steamed.,SV-PP,pig-meat sense forced by 'pork on his plate steamed',,plate-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,inappropriate,a_selectional,a_selectional,routine,eligible,1,They cooked talking pork for the party.,SVO-PP,pork (-animate meat) + 'talking' (+animate),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,inappropriate,a_selectional,a_selectional,routine,eligible,2,She grilled some tasty laughing pork.,SVO,pork (-animate meat) + 'laughing' requires +animate modified noun,,animate-violation,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,inappropriate,a_selectional,a_selectional,routine,eligible,3,The hungry pork on his plate steamed.,SV-PP,pork (-animate) + 'hungry' requires +animate modified noun,,animate-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,appropriate,NA,,routine,eligible,1,She wore a sweet perfume tonight.,SVO-temporal,nice-smelling-liquid sense forced by 'wore a sweet',bleeds to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,appropriate,NA,,routine,eligible,2,She sprayed expensive French perfume today.,SVO-temporal,nice-smelling-liquid sense forced by 'sprayed expensive French perfume today',,spray-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,appropriate,NA,,routine,eligible,3,The perfume on her wrist smelled sweet.,SV-AdjP,nice-smelling-liquid sense forced by 'perfume on her wrist smelled sweet',,wrist-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,inappropriate,b_collocation,b_collocation,routine,eligible,1,She wore a loud perfume tonight.,SVO-temporal,perfume + 'loud' non-collocate (sweet/strong/expensive/French/heavy/light perfume standard),bleeds to a. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,inappropriate,b_collocation,b_collocation,routine,eligible,2,She sprayed sleepy French perfume today.,SVO-temporal,'sleepy perfume' non-collocate; perfume modifiers: sweet/strong/expensive/French/heavy/light standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,inappropriate,b_collocation,b_collocation,routine,eligible,3,The hungry perfume on her wrist smelled sweet.,SV-AdjP,'hungry perfume' non-collocate; perfume + scent/origin/strength modifier standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,appropriate,NA,,routine,eligible,1,The wizard cast a long spell.,SVO (app); SVO-adv (inapp 8 words),magic-user sense forced by 'wizard cast a spell',FAIL-MODE-4 risk remains at spell-modifier. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,appropriate,NA,,routine,eligible,2,The wizard waved his wooden staff.,SVO,magic-user sense forced by 'wizard waved his wooden staff',,staff-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,appropriate,NA,,routine,eligible,3,A wise wizard helped the princess.,SVO,magic-user sense forced by 'wise wizard helped the princess',,princess-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,inappropriate,b_collocation,b_collocation,routine,eligible,1,The wizard cast a sleeping spell carefully.,SVO (app); SVO-adv (inapp 8 words),wizard + 'sleeping' mod; typical: wizard casts/performs/uses spell — sleeping modifier nonstandard,FAIL-MODE-4 risk remains at spell-modifier. Flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,inappropriate,b_collocation,b_collocation,routine,eligible,2,The wizard waved his hungry staff.,SVO,'hungry staff' as wizard-wielded object non-collocate; wizard + wooden/magic/ancient staff standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,inappropriate,b_collocation,b_collocation,routine,eligible,3,A wise wizard rusted the princess.,SVO,wizard (+human magical agent) + 'rusted the princess' non-collocate verb frame; wizard + help/save/teach/curse standard,,verb-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,appropriate,NA,,routine,eligible,1,This small church feels like a sanctuary.,SVC,safe-place sense forced by 'church feels like',bleeds to a (sanctuary = quiet by definition). Good foil because conflicts with core meaning.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,appropriate,NA,,routine,eligible,2,This old garden feels like sanctuary.,SV-PP,safe-place sense forced by 'old garden feels like sanctuary',bleeds to a (sanctuary = quiet). Intact.,garden-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,appropriate,NA,,routine,eligible,3,The bird sanctuary protects many species.,SVO,safe-place sense forced by 'bird sanctuary protects many species',,bird-frame,claude-opus-drafting-v1-2026-04-19
uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,inappropriate,b_collocation,b_collocation,routine,eligible,1,This small church feels like a loud sanctuary.,SVC,sanctuary + 'loud' non-collocate (safe/quiet/peaceful/bird/wildlife sanctuary standard),bleeds to a (sanctuary = quiet by definition). Good foil because conflicts with core meaning.,draft-v1,claude-opus-drafting-v1-2026-04-19
