group_id,item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,candidate_id,approach_label,sentence_text,syntactic_frame,rationale,known_risks,r1_q1,r1_q2,r1_q3,r1_q4,r1_notes,r2_q1,r2_q2,r2_q3,r2_q4,r2_notes,r1_best_candidate,r1_blend_spec,r1_group_notes,r2_best_candidate,r2_blend_spec,r2_group_notes,adjudication_final_candidate,adjudication_notes
uvlt_4k_t10_i01_app,uvlt_4k_t10_i01,credible,4K,adjective,believable,appropriate,NA,,routine,3,witness-frame,He made a credible witness today.,SVC-temporal,believable sense forced by +human 'witness' + 'today',,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i01_inapp,uvlt_4k_t10_i01,credible,4K,adjective,believable,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,His pizza seemed credible at first.,SVC,"'pizza' (+food) + 'credible' is oddness of modifier-head pair, but pizza can't be credible",could be mod-N selectional. Flag.,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i01_inapp,uvlt_4k_t10_i01,credible,4K,adjective,believable,inappropriate,a_selectional,a_selectional,routine,2,proposition-violation,Her pancake looked very credible tonight.,SVC-temporal,credible (+proposition/+testimony head) + 'pancake' (+food -proposition) violates selection,,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i01_inapp,uvlt_4k_t10_i01,credible,4K,adjective,believable,inappropriate,a_selectional,a_selectional,routine,3,proposition-violation-2,He made a credible chair today.,SVC-temporal,credible requires +truth-evaluable head; 'chair' is -evaluable-claim,,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i02_app,uvlt_4k_t10_i02,greasy,4K,adjective,oily,appropriate,NA,,routine,1,draft-v1,The greasy food made her sick.,SVO,oily sense forced by 'food' + 'made her sick',synesthesia rescue risk. Flag.,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i02_app,uvlt_4k_t10_i02,greasy,4K,adjective,oily,appropriate,NA,,routine,2,pan-frame,The greasy pan needed careful washing.,SVO,oily sense forced by +substance 'pan' + 'needed careful washing',,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i02_app,uvlt_4k_t10_i02,greasy,4K,adjective,oily,appropriate,NA,,routine,3,hand-frame,He wiped his greasy hands carefully.,SVO-adv,oily sense forced by +substance 'hands' + 'wiped carefully',,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i02_inapp,uvlt_4k_t10_i02,greasy,4K,adjective,oily,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,The greasy sound made her sick.,SVO,greasy requires +substance/+tactile; 'sound' is -substance,synesthesia rescue risk. Flag.,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i02_inapp,uvlt_4k_t10_i02,greasy,4K,adjective,oily,inappropriate,a_selectional,a_selectional,routine,2,substance-violation,The greasy promise needed careful washing.,SVO,greasy requires +substance/+physical-surface; 'promise' is -substance abstract,,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i02_inapp,uvlt_4k_t10_i02,greasy,4K,adjective,oily,inappropriate,a_selectional,a_selectional,routine,3,substance-violation-2,He wiped his greasy opinions carefully.,SVO-adv,greasy requires +substance; 'opinions' are -substance abstract,,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i03_app,uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,appropriate,NA,,routine,1,draft-v1,The abnormal test result surprised her.,SVO,unusual sense forced by 'test result' medical context,,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i03_app,uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,appropriate,NA,,routine,2,heart-frame,Doctors noticed the abnormal heart rate.,SVO,unusual sense forced by 'doctors noticed the abnormal heart rate',,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i03_app,uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,appropriate,NA,,routine,3,results-frame,Her abnormal test results worried everyone.,SVO,unusual sense forced by 'abnormal test results worried everyone',,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i03_inapp,uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,inappropriate,a_selectional,b_collocation,routine,1,draft-v1,The abnormal sunset surprised her.,SVO,abnormal + 'sunset' non-collocate (abnormal behavior/result/growth/level/cell/reading standard),,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i03_inapp,uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,inappropriate,a_selectional,b_collocation,routine,2,modifier-collocate,Doctors noticed the abnormal rainbow rate.,SVO,'abnormal rainbow rate' non-collocate; abnormal + behavior/result/growth/level/cell/reading/rate standard,,,,,,,,,,,,,,,,,,,
uvlt_4k_t10_i03_inapp,uvlt_4k_t10_i03,abnormal,4K,adjective,unusual,inappropriate,a_selectional,b_collocation,routine,3,modifier-collocate-2,Her abnormal thunder results worried everyone.,SVO,'abnormal thunder' non-collocate; abnormal + measurable-biological-or-clinical indicator standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i01_app,uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,appropriate,NA,,routine,1,draft-v1,His mustache was long and black.,SVC,upper-lip-hair sense forced by 'long and black',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i01_app,uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,appropriate,NA,,routine,2,thick-frame,His thick black mustache looked neat.,SVC,upper-lip-hair sense forced by 'thick black mustache looked neat',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i01_app,uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,appropriate,NA,,routine,3,trim-frame,The old man trimmed his mustache.,SVO,upper-lip-hair sense forced by 'old man trimmed his mustache',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i01_inapp,uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,His mustache was long and angry.,SVC,mustache (-animate body part) + 'angry' (+sentient) violates animacy of predicate,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i01_inapp,uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,inappropriate,a_selectional,a_selectional,routine,2,animate-violation,His thick black mustache laughed neat.,SVC,mustache (-animate body feature) + 'laughed' requires +animate subject,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i01_inapp,uvlt_5k_t01_i01,mustache,5K,noun,hair on your upper lip,inappropriate,a_selectional,a_selectional,routine,3,animate-violation-2,The old man trimmed his hungry mustache.,SVO,mustache (-animate) + 'hungry' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i02_app,uvlt_5k_t01_i02,paradise,5K,noun,perfect place,appropriate,NA,,routine,1,draft-v1,This island feels like a paradise.,SVC,perfect-place sense forced by 'island feels like',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i02_app,uvlt_5k_t01_i02,paradise,5K,noun,perfect place,appropriate,NA,,routine,2,beach-frame,Tourists called the beach their paradise.,SVOC,perfect-place sense forced by 'tourists called the beach their paradise',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i02_app,uvlt_5k_t01_i02,paradise,5K,noun,perfect place,appropriate,NA,,routine,3,garden-frame,Her garden feels like a paradise.,SV-PP,perfect-place sense forced by +physical 'garden' + 'feels like',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i02_inapp,uvlt_5k_t01_i02,paradise,5K,noun,perfect place,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,This island feels like a sleeping paradise.,SVC,paradise (+place) + 'sleeping' (+animate) violates animacy,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i02_inapp,uvlt_5k_t01_i02,paradise,5K,noun,perfect place,inappropriate,a_selectional,a_selectional,routine,2,animate-violation,Tourists called the beach their laughing paradise.,SVOC,paradise (-animate place) + 'laughing' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i02_inapp,uvlt_5k_t01_i02,paradise,5K,noun,perfect place,inappropriate,a_selectional,a_selectional,routine,3,animate-violation-2,Her garden feels like a hungry paradise.,SV-PP,paradise (-animate place) + 'hungry' requires +animate head noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i03_app,uvlt_5k_t01_i03,pastry,5K,noun,small baked food,appropriate,NA,,routine,1,draft-v1,She baked a sweet pastry today.,SVO,baked-food sense forced by 'baked a sweet',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i03_app,uvlt_5k_t01_i03,pastry,5K,noun,small baked food,appropriate,NA,,routine,2,buy-frame,He bought two warm fresh pastries.,SVO,baked-food sense forced by 'bought two warm fresh pastries',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i03_app,uvlt_5k_t01_i03,pastry,5K,noun,small baked food,appropriate,NA,,routine,3,smell-frame,Each pastry smelled buttery and sweet.,SV-AdjP,baked-food sense forced by 'pastry smelled buttery and sweet',,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i03_inapp,uvlt_5k_t01_i03,pastry,5K,noun,small baked food,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,She baked a loud pastry today.,SVO,pastry (-audible) + 'loud' (+audible required),,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i03_inapp,uvlt_5k_t01_i03,pastry,5K,noun,small baked food,inappropriate,a_selectional,a_selectional,routine,2,animate-violation,He bought two laughing fresh pastries.,SVO,pastry (-animate) + 'laughing' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t01_i03_inapp,uvlt_5k_t01_i03,pastry,5K,noun,small baked food,inappropriate,a_selectional,a_selectional,routine,3,animate-violation-2,Each pastry sang buttery and sweet.,SV-AdjP,pastry (-animate) + 'sang' requires +animate subject,,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i01_app,uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,appropriate,NA,,routine,1,draft-v1,She put flowers in the vase.,SVO-PP,flower-container sense forced by 'put flowers in',could slide to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i01_app,uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,appropriate,NA,,routine,2,fill-frame,She filled the tall glass vase.,SVO,container sense forced by 'filled the tall glass vase',,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i01_app,uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,appropriate,NA,,routine,3,empty-frame,The empty vase stood on shelf.,SV-PP,container sense forced by 'empty vase stood on shelf',,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i01_inapp,uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She put flowers in the loud vase.,SVO-PP,vase + 'loud' non-collocate (tall/small/crystal/glass/empty/broken vase standard),could slide to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i01_inapp,uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,inappropriate,b_collocation,b_collocation,routine,2,modifier-collocate,She filled the hungry glass vase.,SVO,'hungry vase' non-collocate; vase modifiers: tall/small/crystal/glass/empty/broken/flower standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i01_inapp,uvlt_5k_t02_i01,vase,5K,noun,container for cut flowers,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate-2,The laughing vase stood on shelf.,SV-PP,'laughing vase' non-collocate; vase + material/size/color modifier standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i02_app,uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,appropriate,NA,,routine,1,draft-v1,She played a beautiful chord softly.,SVO-adv,musical-notes sense forced by 'played a beautiful',bleeds to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i02_app,uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,appropriate,NA,,routine,2,minor-frame,He struck a loud minor chord.,SVO,musical-notes sense forced by 'struck a loud minor chord',,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i02_app,uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,appropriate,NA,,routine,3,final-frame,The final chord echoed through hall.,SV-PP,musical-notes sense forced by 'final chord echoed through hall',,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i02_inapp,uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She played a talking chord softly.,SVO-adv,chord + 'talking' non-collocate (beautiful/major/minor/final/opening/sad chord standard),bleeds to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i02_inapp,uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,inappropriate,b_collocation,b_collocation,routine,2,modifier-collocate,He struck a sleepy minor chord.,SVO,'sleepy chord' non-collocate; chord modifiers: beautiful/major/minor/final/opening/sad standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i02_inapp,uvlt_5k_t02_i02,chord,5K,noun,group of musical notes that are played at the same time,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate-2,The hungry chord echoed through hall.,SV-PP,'hungry chord' non-collocate; chord + musical-property modifier standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i03_app,uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,appropriate,NA,,routine,1,draft-v1,She drew a large rectangle carefully.,SVO-adv,shape sense forced by 'drew a large',bleeds to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i03_app,uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,appropriate,NA,,routine,2,wall-frame,The rectangle on the wall looked perfect.,SV-AdjP,shape sense forced by 'rectangle on the wall looked perfect',,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i03_app,uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,appropriate,NA,,routine,3,paint-frame,She painted a small blue rectangle.,SVO,shape sense forced by 'painted a small blue rectangle',,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i03_inapp,uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She drew a talking rectangle carefully.,SVO-adv,rectangle + 'talking' non-collocate (large/small/long/thin/perfect/blue rectangle standard),bleeds to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i03_inapp,uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,inappropriate,b_collocation,b_collocation,routine,2,animate-violation,The rectangle on the wall laughed perfect.,SV-AdjP,rectangle (-animate shape) + 'laughed' requires +animate subject,,,,,,,,,,,,,,,,,,,
uvlt_5k_t02_i03_inapp,uvlt_5k_t02_i03,rectangle,5K,noun,shape with two long and two short sides,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate,She painted a small hungry rectangle.,SVO,'hungry rectangle' non-collocate; rectangle modifiers: large/small/long/thin/perfect/blue standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i01_app,uvlt_5k_t03_i01,lime,5K,noun,green fruit,appropriate,NA,,routine,1,draft-v1,He squeezed a fresh green lime.,SVO,green-fruit sense forced by 'squeezed a fresh green',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i01_app,uvlt_5k_t03_i01,lime,5K,noun,green fruit,appropriate,NA,,routine,2,slice-frame,She sliced a tiny fresh lime.,SVO,green-fruit sense forced by 'sliced a tiny fresh lime',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i01_app,uvlt_5k_t03_i01,lime,5K,noun,green fruit,appropriate,NA,,routine,3,drink-frame,The lime in her drink floated.,SV-PP,green-fruit sense forced by 'lime in her drink floated',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i01_inapp,uvlt_5k_t03_i01,lime,5K,noun,green fruit,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,He squeezed a fresh talking lime.,SVO,lime (-animate fruit) + 'talking' (+animate),,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i01_inapp,uvlt_5k_t03_i01,lime,5K,noun,green fruit,inappropriate,a_selectional,a_selectional,routine,2,animate-violation,She sliced a tiny laughing lime.,SVO,lime (-animate fruit) + 'laughing' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i01_inapp,uvlt_5k_t03_i01,lime,5K,noun,green fruit,inappropriate,a_selectional,a_selectional,routine,3,animate-violation-2,The hungry lime in her drink floated.,SV-PP,lime (-animate) + 'hungry' requires +animate head noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i02_app,uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",appropriate,NA,,routine,1,draft-v1,The hum of the engine stopped.,SV,low-constant-sound sense forced by 'hum of the engine',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i02_app,uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",appropriate,NA,,routine,2,fill-frame,The soft hum filled the room.,SVO,low-constant-sound sense forced by 'soft hum filled the room',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i02_app,uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",appropriate,NA,,routine,3,grow-frame,Her hum grew louder after midnight.,SV-temporal,low-constant-sound sense forced by 'hum grew louder after midnight',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i02_inapp,uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",inappropriate,a_selectional,a_selectional,routine,1,draft-v1,The hum of the engine cried.,SV,hum (-animate sound) + 'cried' (+animate),,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i02_inapp,uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",inappropriate,a_selectional,a_selectional,routine,2,animate-violation,The soft hum ate the room.,SVO,hum (-animate sound) + 'ate' requires +animate subject,,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i02_inapp,uvlt_5k_t03_i02,hum,5K,noun,"low, constant sound",inappropriate,a_selectional,a_selectional,routine,3,animate-violation-2,Her hum walked louder after midnight.,SV-temporal,hum (-animate sound) + 'walked' requires +animate subject,,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i03_app,uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,appropriate,NA,,routine,1,draft-v1,They cooked pork for the party.,SVO-PP,pig-meat sense forced by 'cooked pork for party',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i03_app,uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,appropriate,NA,,routine,2,grill-frame,She grilled some tasty thick pork.,SVO,pig-meat sense forced by 'grilled some tasty thick pork',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i03_app,uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,appropriate,NA,,routine,3,plate-frame,The pork on his plate steamed.,SV-PP,pig-meat sense forced by 'pork on his plate steamed',,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i03_inapp,uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,They cooked talking pork for the party.,SVO-PP,pork (-animate meat) + 'talking' (+animate),,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i03_inapp,uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,inappropriate,a_selectional,a_selectional,routine,2,animate-violation,She grilled some tasty laughing pork.,SVO,pork (-animate meat) + 'laughing' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t03_i03_inapp,uvlt_5k_t03_i03,pork,5K,noun,meat from pigs,inappropriate,a_selectional,a_selectional,routine,3,animate-violation-2,The hungry pork on his plate steamed.,SV-PP,pork (-animate) + 'hungry' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i01_app,uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,appropriate,NA,,routine,1,draft-v1,She wore a sweet perfume tonight.,SVO-temporal,nice-smelling-liquid sense forced by 'wore a sweet',bleeds to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i01_app,uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,appropriate,NA,,routine,2,spray-frame,She sprayed expensive French perfume today.,SVO-temporal,nice-smelling-liquid sense forced by 'sprayed expensive French perfume today',,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i01_app,uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,appropriate,NA,,routine,3,wrist-frame,The perfume on her wrist smelled sweet.,SV-AdjP,nice-smelling-liquid sense forced by 'perfume on her wrist smelled sweet',,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i01_inapp,uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She wore a loud perfume tonight.,SVO-temporal,perfume + 'loud' non-collocate (sweet/strong/expensive/French/heavy/light perfume standard),bleeds to a. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i01_inapp,uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,inappropriate,b_collocation,b_collocation,routine,2,modifier-collocate,She sprayed sleepy French perfume today.,SVO-temporal,'sleepy perfume' non-collocate; perfume modifiers: sweet/strong/expensive/French/heavy/light standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i01_inapp,uvlt_5k_t04_i01,perfume,5K,noun,liquid that is made to smell nice,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate-2,The hungry perfume on her wrist smelled sweet.,SV-AdjP,'hungry perfume' non-collocate; perfume + scent/origin/strength modifier standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i02_app,uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,appropriate,NA,,routine,1,draft-v1,The wizard cast a long spell.,SVO (app); SVO-adv (inapp 8 words),magic-user sense forced by 'wizard cast a spell',FAIL-MODE-4 risk remains at spell-modifier. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i02_app,uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,appropriate,NA,,routine,2,staff-frame,The wizard waved his wooden staff.,SVO,magic-user sense forced by 'wizard waved his wooden staff',,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i02_app,uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,appropriate,NA,,routine,3,princess-frame,A wise wizard helped the princess.,SVO,magic-user sense forced by 'wise wizard helped the princess',,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i02_inapp,uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,The wizard cast a sleeping spell carefully.,SVO (app); SVO-adv (inapp 8 words),wizard + 'sleeping' mod; typical: wizard casts/performs/uses spell — sleeping modifier nonstandard,FAIL-MODE-4 risk remains at spell-modifier. Flag.,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i02_inapp,uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,inappropriate,b_collocation,b_collocation,routine,2,modifier-collocate,The wizard waved his hungry staff.,SVO,'hungry staff' as wizard-wielded object non-collocate; wizard + wooden/magic/ancient staff standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i02_inapp,uvlt_5k_t04_i02,wizard,5K,noun,man who has magical powers,inappropriate,b_collocation,b_collocation,routine,3,verb-collocate,A wise wizard rusted the princess.,SVO,wizard (+human magical agent) + 'rusted the princess' non-collocate verb frame; wizard + help/save/teach/curse standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i03_app,uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,appropriate,NA,,routine,1,draft-v1,This small church feels like a sanctuary.,SVC,safe-place sense forced by 'church feels like',bleeds to a (sanctuary = quiet by definition). Good foil because conflicts with core meaning.,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i03_app,uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,appropriate,NA,,routine,2,garden-frame,This old garden feels like sanctuary.,SV-PP,safe-place sense forced by 'old garden feels like sanctuary',bleeds to a (sanctuary = quiet). Intact.,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i03_app,uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,appropriate,NA,,routine,3,bird-frame,The bird sanctuary protects many species.,SVO,safe-place sense forced by 'bird sanctuary protects many species',,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i03_inapp,uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,This small church feels like a loud sanctuary.,SVC,sanctuary + 'loud' non-collocate (safe/quiet/peaceful/bird/wildlife sanctuary standard),bleeds to a (sanctuary = quiet by definition). Good foil because conflicts with core meaning.,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i03_inapp,uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,inappropriate,b_collocation,b_collocation,routine,2,modifier-collocate,This old garden feels like angry sanctuary.,SV-PP,'angry sanctuary' non-collocate; sanctuary modifiers: safe/quiet/peaceful/bird/wildlife standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t04_i03_inapp,uvlt_5k_t04_i03,sanctuary,5K,noun,safe place,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate-2,The hungry sanctuary protects many species.,SVO,'hungry sanctuary' non-collocate; sanctuary + protection-purpose modifier standard,,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i01_app,uvlt_5k_t05_i01,altitude,5K,noun,height,appropriate,NA,,routine,1,draft-v1,The plane reached a very high altitude.,SVO,height sense forced by 'plane reached a very high',,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i01_app,uvlt_5k_t05_i01,altitude,5K,noun,height,appropriate,NA,,routine,2,cruise-frame,Planes fly at high cruising altitude.,SV-PP,height sense forced by 'planes fly at high cruising altitude',,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i01_app,uvlt_5k_t05_i01,altitude,5K,noun,height,appropriate,NA,,routine,3,affect-frame,The altitude here affects her breathing.,SVO,height sense forced by 'altitude here affects her breathing',,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i01_inapp,uvlt_5k_t05_i01,altitude,5K,noun,height,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,The plane reached a very happy altitude.,SVO,altitude (-sentient measure) + 'happy' (+sentient),,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i01_inapp,uvlt_5k_t05_i01,altitude,5K,noun,height,inappropriate,a_selectional,a_selectional,routine,2,animate-violation,Planes fly at happy cruising altitude.,SV-PP,altitude (-sentient measure) + 'happy' requires +sentient modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i01_inapp,uvlt_5k_t05_i01,altitude,5K,noun,height,inappropriate,a_selectional,a_selectional,routine,3,animate-violation-2,The hungry altitude here affects her breathing.,SVO,altitude (-animate) + 'hungry' requires +animate modified noun,,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i02_app,uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,appropriate,NA,,routine,1,draft-v1,She wore a long white robe.,SVO,clothing sense forced by 'wore a long white',,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i02_app,uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,appropriate,NA,,routine,2,tie-frame,He tied his warm silk robe.,SVO,clothing sense forced by 'tied his warm silk robe',,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i02_app,uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,appropriate,NA,,routine,3,hook-frame,The robe on the hook fell.,SV-PP,clothing sense forced by 'robe on the hook fell',,,,,,,,,,,,,,,,,,,
uvlt_5k_t05_i02_inapp,uvlt_5k_t05_i02,robe,5K,noun,kind of clothing,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,She wore a long talking robe.,SVO,robe (-animate clothing) + 'talking' (+animate),,,,,,,,,,,,,,,,,,,
